image_name,status,num_boxes_before,num_boxes_after
img_01_425640000_00309.jpg,success,1,1
img_01_429539000_00002.jpg,success,2,2
img_01_432220200_00001.jpg,success,1,1
img_01_436068700_00001.jpg,success,2,2
img_01_4402117100_00006.jpg,success,1,1
img_01_4402117200_00003.jpg,success,1,1
img_01_4402270500_00004.jpg,success,2,2
img_01_4402540800_01483.jpg,success,3,3
img_01_4402541100_00001.jpg,success,2,2
img_01_4402818600_00001.jpg,success,2,2
img_01_4403565100_00003.jpg,success,1,1
img_01_4403565100_00007.jpg,success,1,1
img_01_4403565100_00012.jpg,success,1,1
img_01_4403565100_00020.jpg,success,1,1
img_01_4403565100_00038.jpg,success,1,1
img_01_4403690400_00005.jpg,success,1,1
img_01_4406743300_00017.jpg,success,1,1
img_01_4406743300_00021.jpg,success,1,1
img_01_4406743300_00159.jpg,success,1,1
img_01_4406743300_00166.jpg,success,1,1
img_01_4406743300_00192.jpg,success,1,1
img_01_4406743300_00195.jpg,success,1,1
img_01_4406743300_00197.jpg,success,1,1
img_01_4406743300_00215.jpg,success,1,1
img_01_4406743300_00216.jpg,success,1,1
img_01_4406743300_00223.jpg,success,1,1
img_01_4406743300_00225.jpg,success,1,1
img_01_4406743300_00307.jpg,success,1,1
img_01_4406743300_00447.jpg,success,1,1
img_01_4406743300_00461.jpg,success,1,1
img_01_4406743300_00475.jpg,success,1,1
img_01_4406743300_00637.jpg,success,1,1
img_01_4406743300_00649.jpg,success,1,1
img_01_4406743300_00650.jpg,success,1,1
img_01_4406743300_00801.jpg,success,1,1
img_01_4406743300_00804.jpg,success,1,1
img_01_4406743300_00836.jpg,success,1,1
img_01_4406743300_00837.jpg,success,1,1
img_01_4406743300_00881.jpg,success,1,1
img_01_4406743300_00935.jpg,success,3,3
img_01_4406772100_00002.jpg,success,2,2
img_01_SIS001522_00033.jpg,success,1,1
img_01_SIS001522_00045.jpg,success,1,1
img_01_SIS001577_00012.jpg,success,1,1
img_01_SIS001577_00032.jpg,success,1,1
img_01_SIS001577_00049.jpg,success,1,1
img_02_3402576500_00001.jpg,success,3,3
img_02_3402616900_00001.jpg,success,3,3
img_02_3402617200_00001.jpg,success,2,2
img_02_3402617200_00003.jpg,success,1,1
img_02_3402617400_01103.jpg,success,3,3
img_02_3402617500_00787.jpg,success,3,3
img_02_3402618000_00002.jpg,success,1,1
img_02_3402618000_00007.jpg,success,1,1
img_02_3402618000_00010.jpg,success,1,1
img_02_3403404500_01254.jpg,success,2,2
img_02_3403404600_01001.jpg,success,3,2
img_02_3403405400_00930.jpg,success,3,3
img_02_3436786500_00137.jpg,success,1,1
img_02_3436786500_00141.jpg,success,1,1
img_02_3436786500_00142.jpg,success,1,1
img_02_3436786500_00152.jpg,success,1,1
img_02_3436787300_00007.jpg,success,4,4
img_02_3436789300_00908.jpg,success,1,1
img_02_3436789500_00005.jpg,success,2,2
img_02_3436813700_00267.jpg,success,1,1
img_02_3436813700_00269.jpg,success,2,2
img_02_3436813700_00276.jpg,success,1,1
img_02_3436813700_00298.jpg,success,1,1
img_02_3436813700_00301.jpg,success,1,1
img_02_3436813700_00303.jpg,success,1,1
img_02_3436813700_00306.jpg,success,2,2
img_02_3436813700_00307.jpg,success,1,1
img_02_3436813700_00320.jpg,success,1,1
img_02_3436813700_00321.jpg,success,1,1
img_02_3436813700_00322.jpg,success,1,1
img_02_3436813700_00326.jpg,success,1,1
img_02_3436813700_00335.jpg,success,1,1
img_02_3436813700_00773.jpg,success,1,1
img_02_3436813700_00790.jpg,success,1,1
img_02_3436816100_00147.jpg,success,1,1
img_02_3436816100_00148.jpg,success,3,3
img_02_3436816100_00150.jpg,success,1,1
img_02_3436816100_00153.jpg,success,1,1
img_02_3437009400_00001.jpg,success,2,2
img_02_424714400_00010.jpg,success,1,1
img_02_424799200_00150.jpg,success,2,2
img_02_424799200_00178.jpg,success,1,1
img_02_424799200_00250.jpg,success,1,1
img_02_424799300_00040.jpg,success,1,1
img_02_424799300_00072.jpg,success,1,1
img_02_424799300_00146.jpg,success,1,1
img_02_425243200_00115.jpg,success,1,1
img_02_425243200_00533.jpg,success,1,1
img_02_425243200_00536.jpg,success,1,1
img_02_425243200_00561.jpg,success,1,1
img_02_425243200_00563.jpg,success,1,1
img_02_425243400_00044.jpg,success,1,1
img_02_425243400_00052.jpg,success,1,1
img_02_425243400_00057.jpg,success,1,1
img_02_425390000_00017.jpg,success,3,3
img_02_425391000_00490.jpg,success,2,2
img_02_425391100_00017.jpg,success,2,1
img_02_425391700_00019.jpg,success,2,1
img_02_425391800_00025.jpg,success,1,1
img_02_425392000_00996.jpg,success,1,1
img_02_425392400_00018.jpg,success,3,2
img_02_425392400_00022.jpg,success,1,1
img_02_425392500_00017.jpg,success,2,2
img_02_425501100_00688.jpg,success,2,2
img_02_425501900_00017.jpg,success,2,2
img_02_425501900_00018.jpg,success,3,3
img_02_425502300_00338.jpg,success,1,1
img_02_425503000_00020.jpg,success,1,1
img_02_425503500_00017.jpg,success,2,1
img_02_425503800_00019.jpg,success,1,1
img_02_425504800_00019.jpg,success,1,1
img_02_425505400_01038.jpg,success,1,1
img_02_425505500_00018.jpg,success,1,1
img_02_425505700_00018.jpg,success,2,1
img_02_425506300_00018.jpg,success,1,1
img_02_425506400_00018.jpg,skip_no_boxes_after_aug,1,0
img_02_425506800_00019.jpg,success,2,2
img_02_425507000_00872.jpg,success,3,1
img_02_425507000_00876.jpg,success,2,2
img_02_425507000_00888.jpg,success,1,1
img_02_425507000_00900.jpg,success,1,1
img_02_425507000_00913.jpg,success,1,1
img_02_425507200_00018.jpg,skip_no_boxes_after_aug,1,0
img_02_425507200_01502.jpg,success,6,6
img_02_425507200_01503.jpg,success,5,5
img_02_425507200_01504.jpg,success,5,5
img_02_425507200_01505.jpg,success,3,3
img_02_425507200_01510.jpg,success,3,3
img_02_425507200_01511.jpg,success,3,3
img_02_425507200_01512.jpg,success,5,5
img_02_425507200_01516.jpg,success,3,3
img_02_425507200_01517.jpg,success,3,3
img_02_425508300_00017.jpg,success,1,1
img_02_425508400_00141.jpg,success,1,1
img_02_425508600_00684.jpg,success,1,1
img_02_425613600_00582.jpg,success,2,2
img_02_425613700_00758.jpg,success,1,1
img_02_425613800_00786.jpg,success,2,1
img_02_425614400_00001.jpg,success,1,1
img_02_425614600_00001.jpg,success,1,1
img_02_425614600_00432.jpg,success,1,1
img_02_425614700_00001.jpg,success,2,2
img_02_425616500_00001.jpg,success,2,2
img_02_425616500_00770.jpg,success,1,1
img_02_425621800_00910.jpg,success,1,1
img_02_425622000_00002.jpg,success,1,1
img_02_425622400_00001.jpg,success,2,2
img_02_425622600_00001.jpg,success,2,2
img_02_425637500_00001.jpg,success,1,1
img_02_425637700_00001.jpg,success,2,2
img_02_425637800_00891.jpg,success,2,2
img_02_425637900_00899.jpg,success,2,2
img_02_425640000_00634.jpg,success,3,3
img_02_425644200_00602.jpg,success,1,1
img_02_425644200_00681.jpg,success,2,2
img_02_425644600_00001.jpg,success,3,3
img_02_425646200_00628.jpg,success,1,1
img_02_425646200_00634.jpg,success,2,2
img_02_427146700_00002.jpg,success,3,3
img_02_432220200_00001.jpg,success,1,1
img_02_435974400_00004.jpg,success,5,5
img_02_436068400_00001.jpg,success,4,4
img_02_436068500_00002.jpg,success,3,3
img_02_436149500_00369.jpg,success,1,1
img_02_436149500_00939.jpg,success,1,1
img_02_436150100_00001.jpg,success,1,1
img_02_436151900_00101.jpg,success,1,1
img_02_436152900_00001.jpg,success,3,2
img_02_436152900_00538.jpg,success,1,1
img_02_436152900_00542.jpg,success,1,1
img_02_436152900_00547.jpg,success,1,1
img_02_436152900_00559.jpg,success,1,1
img_02_436153300_00001.jpg,success,3,3
img_02_436153300_01008.jpg,success,3,2
img_02_436153600_00658.jpg,success,1,1
img_02_436153600_00661.jpg,success,1,1
img_02_436153600_00662.jpg,success,1,1
img_02_436153600_00665.jpg,success,1,1
img_02_436153600_00666.jpg,success,1,1
img_02_436153600_00671.jpg,success,1,1
img_02_436153600_00681.jpg,success,1,1
img_02_436153600_00683.jpg,success,1,1
img_02_436153600_00684.jpg,success,1,1
img_02_436153600_00685.jpg,success,1,1
img_02_436153600_00687.jpg,success,1,1
img_02_436153600_00689.jpg,success,1,1
img_02_436153600_00692.jpg,success,1,1
img_02_436153600_00695.jpg,success,1,1
img_02_436153600_00696.jpg,success,1,1
img_02_436153600_00697.jpg,success,1,1
img_02_436153600_00698.jpg,success,1,1
img_02_436153600_00699.jpg,success,1,1
img_02_436153600_00700.jpg,success,1,1
img_02_436153600_00705.jpg,success,1,1
img_02_436153600_00708.jpg,success,1,1
img_02_436153600_00709.jpg,success,1,1
img_02_436153600_00747.jpg,success,1,1
img_02_436164000_00006.jpg,success,2,2
img_02_436164000_00029.jpg,success,2,2
img_02_436164300_00844.jpg,success,1,1
img_02_436164300_01201.jpg,success,1,1
img_02_436164700_00001.jpg,success,2,1
img_02_436165600_00025.jpg,success,1,1
img_02_436183700_00098.jpg,success,1,1
img_02_436184600_00775.jpg,success,1,1
img_02_436184600_00779.jpg,success,1,1
img_02_436184600_00782.jpg,success,1,1
img_02_436184600_00785.jpg,success,2,2
img_02_436185000_00016.jpg,success,1,1
img_02_436185500_00005.jpg,success,1,1
img_02_436185700_00002.jpg,success,2,2
img_02_4402329100_00006.jpg,success,1,1
img_02_4402541100_00001.jpg,success,3,3
img_02_4402623300_00026.jpg,success,2,2
img_02_4402623300_00028.jpg,success,1,1
img_02_4402766800_00635.jpg,success,1,1
img_02_4402785600_00004.jpg,success,2,2
img_02_4402852400_00774.jpg,success,3,3
img_02_4402852500_01045.jpg,success,3,3
img_02_4403465900_00026.jpg,success,1,1
img_02_4403465900_00034.jpg,success,1,1
img_02_4403465900_00045.jpg,success,1,1
img_02_4403466100_00013.jpg,success,1,1
img_02_4403466200_00005.jpg,success,3,3
img_02_4403466200_00006.jpg,success,2,2
img_02_4403466500_00008.jpg,success,1,1
img_02_4403466500_00010.jpg,success,1,1
img_02_4403466600_00004.jpg,success,1,1
img_02_4403466600_00014.jpg,success,1,1
img_02_4403466700_00010.jpg,success,2,2
img_02_4403466900_00011.jpg,success,2,2
img_02_4403466900_00012.jpg,success,3,3
img_02_4403955000_00001.jpg,success,4,4
img_02_4404580600_00661.jpg,success,1,1
img_02_4404612700_00054.jpg,success,1,1
img_02_4404892700_01142.jpg,success,3,3
img_02_4405230800_01134.jpg,success,2,2
img_02_4405377500_01014.jpg,success,2,2
img_02_4406430100_00002.jpg,success,1,1
img_02_4406446600_00072.jpg,success,3,3
img_02_4406446600_00073.jpg,success,2,2
img_02_4406562900_00687.jpg,success,1,1
img_02_4406645900_00001.jpg,success,2,2
img_02_4406645900_00002.jpg,success,2,2
img_02_4406645900_00304.jpg,success,1,1
img_02_4406645900_00339.jpg,success,1,1
img_02_4406743300_00001.jpg,success,3,3
img_02_4406772100_00221.jpg,success,1,1
img_02_4406772100_00275.jpg,success,1,1
img_02_4406772100_00305.jpg,success,1,1
img_02_4406772100_00404.jpg,success,1,1
img_02_4406772100_00443.jpg,success,1,1
img_02_4406772100_00500.jpg,success,1,1
img_02_4406772100_00531.jpg,success,1,1
img_02_4406772100_00602.jpg,success,3,3
img_02_4406772100_00672.jpg,success,2,2
img_02_4406772100_00673.jpg,success,3,3
img_02_4406772100_00695.jpg,success,1,1
img_02_4406772100_00755.jpg,success,1,1
img_02_4406772100_00758.jpg,success,1,1
img_02_4406772100_00887.jpg,success,1,1
img_02_4406772100_01092.jpg,success,1,1
img_02_4406783500_00004.jpg,success,2,2
img_02_4406783500_00009.jpg,success,3,3
img_02_4406783500_00010.jpg,success,3,3
img_02_SIS001491_00257.jpg,success,1,1
img_02_SIS001491_00261.jpg,success,1,1
img_02_SIS001491_00280.jpg,success,1,1
img_02_SIS001491_00289.jpg,success,1,1
img_02_SIS001522_00004.jpg,success,3,3
img_02_SIS001522_00007.jpg,success,2,2
img_02_SIS001522_00012.jpg,success,4,4
img_02_SIS001522_00026.jpg,success,1,1
img_02_SIS001522_00031.jpg,success,4,4
img_02_SIS001522_00555.jpg,success,1,1
img_02_SIS001522_00568.jpg,success,1,1
img_02_SIS001533_00164.jpg,success,1,1
img_02_SIS001533_00311.jpg,success,1,1
img_02_SIS001540_00034.jpg,success,2,2
img_02_SIS001540_00053.jpg,success,3,3
img_02_SIS001540_00105.jpg,success,4,4
img_02_SIS001561_01227.jpg,success,1,1
img_02_SIS001561_01413.jpg,success,1,1
img_02_SIS001564_01308.jpg,success,1,1
img_02_SIS001564_01335.jpg,success,1,1
img_02_SIS001574_00003.jpg,success,1,1
img_02_SIS002356_00001.jpg,success,1,1
img_03_3402564500_00001.jpg,success,3,3
img_03_3402616100_00002.jpg,success,1,1
img_03_3402616900_00001.jpg,success,1,1
img_03_3402617100_00119.jpg,success,2,2
img_03_3402617100_00120.jpg,success,3,3
img_03_3402617100_00124.jpg,success,10,10
img_03_3402617100_00131.jpg,success,3,3
img_03_3402617200_00001.jpg,success,1,1
img_03_3402617400_00869.jpg,success,2,2
img_03_3402617400_00898.jpg,success,1,1
img_03_3402617400_00919.jpg,success,2,2
img_03_3402617400_01103.jpg,success,2,2
img_03_3402617500_00003.jpg,success,1,1
img_03_3402617500_00138.jpg,success,2,2
img_03_3402617500_00787.jpg,success,2,2
img_03_3402617700_00118.jpg,success,2,2
img_03_3402617700_00386.jpg,success,1,1
img_03_3402617700_00394.jpg,success,1,1
img_03_3402617700_00456.jpg,success,2,2
img_03_3402617700_00707.jpg,success,3,3
img_03_3402617700_00745.jpg,success,1,1
img_03_3402617700_00768.jpg,success,1,1
img_03_3402617700_00783.jpg,success,1,1
img_03_3402617700_00886.jpg,success,2,2
img_03_3402617700_01009.jpg,success,2,2
img_03_3402617800_00047.jpg,success,1,1
img_03_3402618000_00007.jpg,success,1,1
img_03_3402618000_00013.jpg,success,1,1
img_03_3402618000_00035.jpg,success,1,1
img_03_3403331900_01545.jpg,success,2,2
img_03_3403392000_01070.jpg,success,2,2
img_03_3403392100_00870.jpg,success,1,1
img_03_3403393700_00942.jpg,success,4,4
img_03_3403393800_01156.jpg,success,5,5
img_03_3403394000_01158.jpg,success,3,3
img_03_3403394100_01319.jpg,success,2,2
img_03_3403394800_00844.jpg,success,1,1
img_03_3403395700_01033.jpg,success,2,2
img_03_3403397500_01395.jpg,success,2,2
img_03_3403399500_00888.jpg,success,1,1
img_03_3403400200_00567.jpg,success,1,1
img_03_3403400500_00340.jpg,success,2,2
img_03_3403401800_00672.jpg,success,2,2
img_03_3403402900_00962.jpg,success,2,2
img_03_3403403300_00700.jpg,success,1,1
img_03_3403403500_00735.jpg,success,2,2
img_03_3403403700_00806.jpg,success,3,3
img_03_3403404300_01219.jpg,success,1,1
img_03_3403404800_00998.jpg,success,1,1
img_03_3403405900_00857.jpg,success,3,3
img_03_3403406000_00825.jpg,success,2,2
img_03_3437006100_00013.jpg,success,2,2
img_03_3437006500_00033.jpg,success,3,3
img_03_3437006500_00035.jpg,success,2,2
img_03_3437006900_00002.jpg,success,1,1
img_03_424712600_00016.jpg,success,1,1
img_03_424714400_00001.jpg,success,4,4
img_03_424714400_00306.jpg,success,1,1
img_03_424714400_00326.jpg,success,1,1
img_03_424714400_00327.jpg,success,2,2
img_03_424798200_00001.jpg,success,2,2
img_03_424798500_00466.jpg,success,1,1
img_03_424798500_00467.jpg,success,1,1
img_03_424799300_00861.jpg,success,1,1
img_03_424799600_00324.jpg,success,1,1
img_03_424799600_00382.jpg,success,2,2
img_03_424825900_00211.jpg,success,1,1
img_03_424826100_00528.jpg,success,1,1
img_03_424826800_00073.jpg,success,1,1
img_03_424826800_00254.jpg,success,1,1
img_03_424826800_00361.jpg,success,1,1
img_03_424826800_00420.jpg,success,1,1
img_03_424992300_00216.jpg,success,1,1
img_03_424992300_00228.jpg,success,1,1
img_03_424992300_00274.jpg,success,1,1
img_03_424992300_00279.jpg,success,1,1
img_03_424992300_00311.jpg,success,1,1
img_03_424992300_00520.jpg,success,2,2
img_03_424992500_00103.jpg,success,2,2
img_03_424992500_00388.jpg,success,1,1
img_03_424992500_00437.jpg,success,1,1
img_03_424992500_00482.jpg,success,1,1
img_03_424992500_00514.jpg,success,2,2
img_03_424992500_00525.jpg,success,2,2
img_03_424992500_00609.jpg,success,2,2
img_03_424992500_01040.jpg,success,1,1
img_03_424992500_01054.jpg,success,1,1
img_03_424992500_01056.jpg,success,1,1
img_03_424992500_01102.jpg,success,1,1
img_03_425004200_00987.jpg,success,4,4
img_03_425005700_01362.jpg,success,2,2
img_03_425234000_00057.jpg,success,1,1
img_03_425238500_01207.jpg,success,2,2
img_03_425243200_00116.jpg,success,1,1
img_03_425243400_00061.jpg,success,1,1
img_03_425383400_00420.jpg,success,1,1
img_03_425390700_00020.jpg,success,2,2
img_03_425391000_00489.jpg,success,1,1
img_03_425391100_00017.jpg,success,2,2
img_03_425391800_00249.jpg,success,1,1
img_03_425391900_00018.jpg,success,2,2
img_03_425501100_00018.jpg,success,2,2
img_03_425501800_00018.jpg,success,4,4
img_03_425501800_00019.jpg,success,3,3
img_03_425501800_01106.jpg,success,2,2
img_03_425501800_01136.jpg,success,2,2
img_03_425501800_01148.jpg,success,2,2
img_03_425501800_01154.jpg,success,2,2
img_03_425501800_01178.jpg,success,2,2
img_03_425501800_01190.jpg,success,2,2
img_03_425501800_01196.jpg,success,2,2
img_03_425501800_01202.jpg,success,2,2
img_03_425501800_01208.jpg,success,2,2
img_03_425501800_01214.jpg,success,2,2
img_03_425501900_00017.jpg,success,1,1
img_03_425502300_00018.jpg,success,3,3
img_03_425502700_00017.jpg,success,2,2
img_03_425502900_00018.jpg,success,3,3
img_03_425503100_00066.jpg,success,1,1
img_03_425503100_00068.jpg,success,1,1
img_03_425503400_00017.jpg,success,1,1
img_03_425503600_00016.jpg,success,1,1
img_03_425503800_00017.jpg,success,2,2
img_03_425504800_00012.jpg,success,1,1
img_03_425504800_00018.jpg,success,2,2
img_03_425505000_00018.jpg,success,2,2
img_03_425505400_00017.jpg,success,2,2
img_03_425505400_00075.jpg,success,1,1
img_03_425505400_01015.jpg,success,1,1
img_03_425505400_01021.jpg,success,3,3
img_03_425505400_01033.jpg,success,4,4
img_03_425505700_00018.jpg,success,2,2
img_03_425505900_00018.jpg,success,1,1
img_03_425506300_00018.jpg,success,2,2
img_03_425506400_00018.jpg,success,2,2
img_03_425507000_00018.jpg,success,2,2
img_03_425507000_00872.jpg,success,2,2
img_03_425507000_00876.jpg,success,1,1
img_03_425507000_00882.jpg,success,2,2
img_03_425507000_00894.jpg,success,2,2
img_03_425507000_00900.jpg,success,1,1
img_03_425507400_00018.jpg,success,2,2
img_03_425508300_00320.jpg,success,2,2
img_03_425508400_00378.jpg,success,3,3
