image_path,image_width,image_height,class_name,class_id,xmin,ymin,xmax,ymax,source_annotation,is_valid_raw,image_filename,xml_file,bbox_w,bbox_h,min_side,bbox_area,image_area,bbox_area_ratio
D:\project_root\data\raw\archive\10\img_06_4402719200_00017.jpg,2048,1000,10_yaozhe,0,76,27,1951,866,voc_xml,True,img_06_4402719200_00017.jpg,D:\project_root\data\raw\archive\lable\img_06_4402719200_00017.xml,1875,839,839,1573125,2048000,0.76812744140625
D:\project_root\data\raw\archive\10\img_06_4405133600_00034.jpg,2048,1000,10_yaozhe,0,249,50,1861,935,voc_xml,True,img_06_4405133600_00034.jpg,D:\project_root\data\raw\archive\lable\img_06_4405133600_00034.xml,1612,885,885,1426620,2048000,0.696591796875
D:\project_root\data\raw\archive\10\img_06_4405133600_00035.jpg,2048,1000,10_yaozhe,0,190,76,2048,959,voc_xml,True,img_06_4405133600_00035.jpg,D:\project_root\data\raw\archive\lable\img_06_4405133600_00035.xml,1858,883,883,1640614,2048000,0.8010810546875
D:\project_root\data\raw\archive\10\img_06_4405377100_00032.jpg,2048,1000,10_yaozhe,0,105,209,1708,942,voc_xml,True,img_06_4405377100_00032.jpg,D:\project_root\data\raw\archive\lable\img_06_4405377100_00032.xml,1603,733,733,1174999,2048000,0.57372998046875
D:\project_root\data\raw\archive\6\img_06_4406743300_00034.jpg,2048,1000,6_siban,6,438,101,1876,870,voc_xml,True,img_06_4406743300_00034.jpg,D:\project_root\data\raw\archive\lable\img_06_4406743300_00034.xml,1438,769,769,1105822,2048000,0.5399521484375
D:\project_root\data\raw\archive\10\img_07_3436814000_00005.jpg,2048,1000,10_yaozhe,0,158,53,1579,888,voc_xml,True,img_07_3436814000_00005.jpg,D:\project_root\data\raw\archive\lable\img_07_3436814000_00005.xml,1421,835,835,1186535,2048000,0.57936279296875
D:\project_root\data\raw\archive\10\img_07_3436814000_00006.jpg,2048,1000,10_yaozhe,0,281,96,1551,965,voc_xml,True,img_07_3436814000_00006.jpg,D:\project_root\data\raw\archive\lable\img_07_3436814000_00006.xml,1270,869,869,1103630,2048000,0.5388818359375
D:\project_root\data\raw\archive\10\img_07_3436814000_00016.jpg,2048,1000,10_yaozhe,0,295,48,1631,934,voc_xml,True,img_07_3436814000_00016.jpg,D:\project_root\data\raw\archive\lable\img_07_3436814000_00016.xml,1336,886,886,1183696,2048000,0.5779765625
D:\project_root\data\raw\archive\10\img_07_3436814000_00679.jpg,2048,1000,10_yaozhe,0,446,50,1723,991,voc_xml,True,img_07_3436814000_00679.jpg,D:\project_root\data\raw\archive\lable\img_07_3436814000_00679.xml,1277,941,941,1201657,2048000,0.58674658203125
D:\project_root\data\raw\archive\10\img_07_3436814000_00680.jpg,2048,1000,10_yaozhe,0,220,112,1849,947,voc_xml,True,img_07_3436814000_00680.jpg,D:\project_root\data\raw\archive\lable\img_07_3436814000_00680.xml,1629,835,835,1360215,2048000,0.66416748046875
D:\project_root\data\raw\archive\10\img_07_3436814000_00684.jpg,2048,1000,10_yaozhe,0,90,153,1782,909,voc_xml,True,img_07_3436814000_00684.jpg,D:\project_root\data\raw\archive\lable\img_07_3436814000_00684.xml,1692,756,756,1279152,2048000,0.6245859375
D:\project_root\data\raw\archive\10\img_07_3436814000_00692.jpg,2048,1000,10_yaozhe,0,205,175,1859,993,voc_xml,True,img_07_3436814000_00692.jpg,D:\project_root\data\raw\archive\lable\img_07_3436814000_00692.xml,1654,818,818,1352972,2048000,0.660630859375
D:\project_root\data\raw\archive\10\img_07_3436814000_00694.jpg,2048,1000,10_yaozhe,0,305,157,1822,901,voc_xml,True,img_07_3436814000_00694.jpg,D:\project_root\data\raw\archive\lable\img_07_3436814000_00694.xml,1517,744,744,1128648,2048000,0.55109765625
D:\project_root\data\raw\archive\10\img_07_4402719100_00014.jpg,2048,1000,10_yaozhe,0,303,53,2026,753,voc_xml,True,img_07_4402719100_00014.jpg,D:\project_root\data\raw\archive\lable\img_07_4402719100_00014.xml,1723,700,700,1206100,2048000,0.588916015625
D:\project_root\data\raw\archive\10\img_07_4405133600_00033.jpg,2048,1000,10_yaozhe,0,117,127,1881,888,voc_xml,True,img_07_4405133600_00033.jpg,D:\project_root\data\raw\archive\lable\img_07_4405133600_00033.xml,1764,761,761,1342404,2048000,0.655470703125
D:\project_root\data\raw\archive\10\img_07_4405133600_00036.jpg,2048,1000,10_yaozhe,0,199,71,1671,896,voc_xml,True,img_07_4405133600_00036.jpg,D:\project_root\data\raw\archive\lable\img_07_4405133600_00036.xml,1472,825,825,1214400,2048000,0.59296875
D:\project_root\data\raw\archive\10\img_07_4405133600_00039.jpg,2048,1000,10_yaozhe,0,146,58,1977,934,voc_xml,True,img_07_4405133600_00039.jpg,D:\project_root\data\raw\archive\lable\img_07_4405133600_00039.xml,1831,876,876,1603956,2048000,0.783181640625
D:\project_root\data\raw\archive\10\img_07_4405133600_00042.jpg,2048,1000,10_yaozhe,0,1,1,1763,916,voc_xml,True,img_07_4405133600_00042.jpg,D:\project_root\data\raw\archive\lable\img_07_4405133600_00042.xml,1762,915,915,1612230,2048000,0.7872216796875
D:\project_root\data\raw\archive\10\img_07_4405133600_00044.jpg,2048,1000,10_yaozhe,0,310,86,1735,899,voc_xml,True,img_07_4405133600_00044.jpg,D:\project_root\data\raw\archive\lable\img_07_4405133600_00044.xml,1425,813,813,1158525,2048000,0.56568603515625
D:\project_root\data\raw\archive\10\img_07_4405133600_00046.jpg,2048,1000,10_yaozhe,0,369,121,1681,962,voc_xml,True,img_07_4405133600_00046.jpg,D:\project_root\data\raw\archive\lable\img_07_4405133600_00046.xml,1312,841,841,1103392,2048000,0.538765625
D:\project_root\data\raw\archive\10\img_07_4405376800_00037.jpg,2048,1000,10_yaozhe,0,240,389,1925,1000,voc_xml,True,img_07_4405376800_00037.jpg,D:\project_root\data\raw\archive\lable\img_07_4405376800_00037.xml,1685,611,611,1029535,2048000,0.50270263671875
D:\project_root\data\raw\archive\10\img_07_4405376800_00038.jpg,2048,1000,10_yaozhe,0,718,34,1943,973,voc_xml,True,img_07_4405376800_00038.jpg,D:\project_root\data\raw\archive\lable\img_07_4405376800_00038.xml,1225,939,939,1150275,2048000,0.56165771484375
D:\project_root\data\raw\archive\2\img_07_4406743300_00001.jpg,2048,1000,6_siban,6,24,30,2032,744,voc_xml,True,img_07_4406743300_00001.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00001.xml,2008,714,714,1433712,2048000,0.7000546875
D:\project_root\data\raw\archive\6\img_07_4406743300_00026.jpg,2048,1000,6_siban,6,779,11,2030,974,voc_xml,True,img_07_4406743300_00026.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00026.xml,1251,963,963,1204713,2048000,0.58823876953125
D:\project_root\data\raw\archive\6\img_07_4406743300_00060.jpg,2048,1000,6_siban,6,838,37,1978,938,voc_xml,True,img_07_4406743300_00060.jpg,D:\project_root\data\raw\archive\lable\img_07_4406743300_00060.xml,1140,901,901,1027140,2048000,0.501533203125
